song_id,song_duration,song_name,song_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,album_id,album_name,album_release_date,artist_id,artist_name
2XcEaVhx9EDMcEB33D92o8,234184,My Blood,71,0.476,0.592,-5.283,0.029,0.556,0.0,0.281,0.306,87.003,0UxDUFlte3hkCkvOpmNGgG,Halcyon,2012-01-01,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding
1mKXFLRA179hdOWQBwUk9e,242733,Just Give Me a Reason (feat. Nate Ruess),84,0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,2Q9oTK48eb85waX1fFJsvj,The Truth About Love,2012-09-18,1KCSPY1glIKqW2TotWuXOR,P!nk
1gUwi1o1S9W9P0FQgJdY8s,237200,TRUSTFALL,75,0.636,0.888,-3.889,0.0945,0.00162,0.000216,0.147,0.25,122.032,1GIWJs7mEdzKym3tQ8QScJ,TRUSTFALL,2023-02-17,1KCSPY1glIKqW2TotWuXOR,P!nk
1jF7IL57ayN4Ity3jQqGu0,247906,Try,81,0.674,0.628,-7.079,0.03,0.00144,0.0,0.0944,0.552,103.998,2Q9oTK48eb85waX1fFJsvj,The Truth About Love,2012-09-18,1KCSPY1glIKqW2TotWuXOR,P!nk
1gv4xPanImH17bKZ9rOveR,202960,Raise Your Glass,80,0.7,0.709,-5.006,0.0838,0.0048,0.0,0.029,0.624,122.019,3uQMzfrf4kUNGsCtmTtjPh,Raise Your Glass,2010-10-05,1KCSPY1glIKqW2TotWuXOR,P!nk
0JiY190vktuhSGN6aqJdrt,215160,So What,79,0.534,0.87,-3.078,0.0425,0.000334,0.0,0.241,0.462,126.019,1LOJfNDxQhbpssKx7oM7at,Funhouse (Expanded Edition),2008-10-24,1KCSPY1glIKqW2TotWuXOR,P!nk
0Qh38w01QRXK6KHIv0e3hb,269600,What About Us,78,0.491,0.588,-6.177,0.0506,0.0281,2.01e-06,0.0906,0.193,113.608,7hwhuEQT4Fp5bzwLlYZtiz,Beautiful Trauma,2017-10-13,1KCSPY1glIKqW2TotWuXOR,P!nk
2hns6Dv29Yrg68AVTJiAyA,208493,Who Knew,77,0.688,0.734,-4.569,0.0274,0.00462,0.0,0.0756,0.46,140.004,5rK6h49Qd6gSxxbQGMrWfq,I'm Not Dead,2006-04-04,1KCSPY1glIKqW2TotWuXOR,P!nk
4NUmZ5svM1Bbmaz5udqUeJ,170261,Dreaming,77,0.697,0.732,-6.534,0.0646,0.0139,0.000631,0.0807,0.651,124.932,7msKLkViyWdF6X3QdlC6wK,Dreaming,2023-10-20,1KCSPY1glIKqW2TotWuXOR,Marshmello
5E6bTiJ2rB18M1DNqkm1V4,225789,Never Gonna Not Dance Again,70,0.668,0.802,-4.005,0.0917,0.0273,0.0,0.163,0.769,113.796,1GIWJs7mEdzKym3tQ8QScJ,TRUSTFALL,2023-02-17,1KCSPY1glIKqW2TotWuXOR,P!nk
0PSZ9G584Ve27GK6ThlY6P,267960,Lady Marmalade - Single Edit,70,0.754,0.811,-3.679,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,5rlAvknHpWuF6m4VMS3vnJ,Lady Marmalade,2001-06-26,1KCSPY1glIKqW2TotWuXOR,Christina Aguilera
7uoFMmxln0GPXQ0AcCBXRq,165900,Snowman,89,0.716,0.512,-6.257,0.0331,0.483,0.0,0.0928,0.326,104.957,2vcGYJcPfXUmCdcXXqqukg,Everyday Is Christmas (Deluxe Edition),2018-11-01,5WUlDfRSoLAfcVSX1WnrxN,Sia
2J2Z1SkXYghSajLibnQHOa,217746,Unstoppable,82,0.468,0.779,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,77jAfTh3KH9K2reMOmTgOh,This Is Acting,2016-01-29,5WUlDfRSoLAfcVSX1WnrxN,Sia
4VrWlk8IQxevMvERoX08iC,216120,Chandelier,83,0.399,0.787,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,3xFSl9lIRaYXIYkIn3OIl9,1000 Forms Of Fear,2014-07-04,5WUlDfRSoLAfcVSX1WnrxN,Sia
3e7sxremeOE3wTySiOhGiP,239000,Dusk Till Dawn (feat. Sia) - Radio Edit,81,0.259,0.437,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,1DF9B2hfwX4EdgEFwGcRwh,Icarus Falls,2018-12-14,5WUlDfRSoLAfcVSX1WnrxN,ZAYN
27SdWb2rFzO6GWiYDBTD9j,211666,Cheap Thrills,80,0.628,0.698,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,77jAfTh3KH9K2reMOmTgOh,This Is Acting,2016-01-29,5WUlDfRSoLAfcVSX1WnrxN,Sia
72vuBPMhwFNlSYpTSf6fVD,153016,Hass Hass,82,0.726,0.804,-4.775,0.078,0.0348,5.59e-06,0.361,0.644,90.983,7F8VISoJUWFEY57b66QZxC,Hass Hass,2023-10-26,5WUlDfRSoLAfcVSX1WnrxN,Diljit Dosanjh
6kwAbEjseqBob48jCus7Sz,257200,Elastic Heart,80,0.421,0.791,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,3xFSl9lIRaYXIYkIn3OIl9,1000 Forms Of Fear,2014-07-04,5WUlDfRSoLAfcVSX1WnrxN,Sia
5o4XJKRxUK6nXhFLAIS33A,177921,Gimme Love,82,0.284,0.755,-3.145,0.05,0.00335,0.00195,0.103,0.199,93.384,4jLwuz6VaUKuIiS799cU2z,Gimme Love,2023-09-13,5WUlDfRSoLAfcVSX1WnrxN,Sia
1N1ZpYUJc9fwrqk53FGgWv,206539,Santa's Coming for Us,79,0.547,0.814,-6.191,0.12,0.0215,0.0,0.0475,0.724,92.986,2vcGYJcPfXUmCdcXXqqukg,Everyday Is Christmas (Deluxe Edition),2018-11-01,5WUlDfRSoLAfcVSX1WnrxN,Sia
4xigPf2sigSPmuFH3qCelB,213706,"Genius (feat. Sia, Diplo, and Labrinth)",79,0.603,0.615,-4.931,0.165,0.0799,6.72e-05,0.117,0.561,158.657,0ujHQ5WCLuKJQXOqXpGtpf,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,5WUlDfRSoLAfcVSX1WnrxN,Sia
1Dq5By1yUrOB0zSxhCc5v8,203384,Reckless,72,0.386,0.426,-6.642,0.0363,0.807,0.0,0.14,0.261,180.104,0Q0rJ81u7O4EFCpqkcwJJ2,Silence Between Songs,2023-09-15,2kRfqPViCqYdSGhYSM9R0Q,Madison Beer
5sbooPcNgIE22DwO0VNGUJ,191100,POP/STARS,75,0.566,0.769,-4.342,0.0872,0.0183,0.0,0.108,0.385,170.036,0UnBZ8laFgLUq5Ty5vbikQ,POP/STARS,2018-11-03,2kRfqPViCqYdSGhYSM9R0Q,K/DA
3QSjVPObHxuAJc3E5nrjRn,199125,VILLAIN,75,0.653,0.634,-5.875,0.0391,0.0232,0.0,0.0908,0.306,160.013,26IdRjba8f8DNa7c0FwfQb,ALL OUT,2020-11-06,2kRfqPViCqYdSGhYSM9R0Q,K/DA
6juLaduD4STCUDWT0AYun4,217088,MORE,72,0.66,0.787,-4.592,0.032,0.00257,0.0,0.323,0.199,142.018,23yd1cYlPgl643vE8bb0WD,MORE,2020-10-28,2kRfqPViCqYdSGhYSM9R0Q,K/DA
4y3g40TWe7fCWCayJZuGvw,141949,Good In Goodbye,71,0.658,0.698,-5.95,0.177,0.433,0.0,0.174,0.456,139.054,1TKYO9znkrY14VayHze05r,Life Support,2021-02-26,2kRfqPViCqYdSGhYSM9R0Q,Madison Beer
12BAxMbHzksw2xiq05gKtT,161852,Sweet Relief,72,0.715,0.579,-8.399,0.0368,0.301,0.0665,0.188,0.444,131.925,0Q0rJ81u7O4EFCpqkcwJJ2,Silence Between Songs,2023-09-15,2kRfqPViCqYdSGhYSM9R0Q,Madison Beer
2diyn0LGRfXprGer1atyMH,149108,Home To Another One,67,0.677,0.522,-7.83,0.0445,0.0998,0.0553,0.709,0.458,132.994,0Q0rJ81u7O4EFCpqkcwJJ2,Silence Between Songs,2023-09-15,2kRfqPViCqYdSGhYSM9R0Q,Madison Beer
3JqEamRw9aUvTKIhPXne9J,166916,Spinnin,67,0.644,0.309,-9.493,0.0299,0.737,0.0,0.111,0.172,121.886,0Q0rJ81u7O4EFCpqkcwJJ2,Silence Between Songs,2023-09-15,2kRfqPViCqYdSGhYSM9R0Q,Madison Beer
5naYe7rLMZcLfO1DKg48MK,169466,All Day And Night,67,0.567,0.765,-4.107,0.108,0.317,0.0,0.14,0.541,121.924,16H9XbDP9IxeyOohsXkKXb,Snacks,2019-07-12,2kRfqPViCqYdSGhYSM9R0Q,Jax Jones
5UY8jf31X2hJkiAualFTyh,223270,Selfish,65,0.375,0.461,-6.202,0.0279,0.627,0.0,0.386,0.233,75.217,1TKYO9znkrY14VayHze05r,Life Support,2021-02-26,2kRfqPViCqYdSGhYSM9R0Q,Madison Beer
3rUGC1vUpkDG9CZFHMur1t,131872,greedy,100,0.75,0.733,-3.18,0.0319,0.256,0.0,0.114,0.844,111.018,3UOV8XvCwMKaATRNXrYCjN,greedy,2023-09-15,45dkTj5sMRSjrmBSBeiHym,Tate McRae
0HD8mbiPjp3o94X3EaZp0o,159400,exes,88,0.838,0.569,-6.324,0.0621,0.152,0.000136,0.102,0.551,136.965,54FpKE2Pug3xbPz26WUVSH,exes,2023-11-17,45dkTj5sMRSjrmBSBeiHym,Tate McRae
45bE4HXI0AwGZXfZtMp8JR,169265,you broke me first,86,0.667,0.373,-9.389,0.05,0.785,0.0,0.0906,0.0823,124.148,1RWiRfdNZKDe8VXzzf2VEc,you broke me first,2020-04-17,45dkTj5sMRSjrmBSBeiHym,Tate McRae
36gcliMRX1vCpgnrZE3dFZ,172252,10:35,78,0.696,0.793,-5.733,0.097,0.0683,3.78e-06,0.18,0.698,120.003,1Pl9ZGXwayXPg5qRVpYo74,DRIVE,2023-04-21,45dkTj5sMRSjrmBSBeiHym,Tiësto
7l9IqDtVWJurTvkQHq1BGh,207120,she's all i wanna be,78,0.602,0.626,-5.323,0.0396,0.0129,9.02e-06,0.144,0.619,160.118,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,2022-05-27,45dkTj5sMRSjrmBSBeiHym,Tate McRae
7l97ElWmIdVHWUaOeeU5ZC,175026,that way,80,0.453,0.383,-11.015,0.163,0.728,0.0,0.387,0.333,105.029,1fK6nUQDMeIciyfhAADix8,all the things i never said,2020-01-24,45dkTj5sMRSjrmBSBeiHym,Tate McRae
03zuGqxMwUFFmCwusq0WKE,203480,feel like shit,71,0.519,0.383,-7.174,0.0495,0.572,0.0,0.124,0.157,144.565,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,2022-05-27,45dkTj5sMRSjrmBSBeiHym,Tate McRae
2cc8Sw1OnCuA5bV8nqWqpE,233386,You,74,0.691,0.695,-5.6,0.0367,0.0592,0.0,0.0647,0.514,106.064,6cWawCk4DohREQA42eEOe1,You,2021-04-16,45dkTj5sMRSjrmBSBeiHym,Regard
4Ey0LK1HzksUqm9JLzzKuD,202340,One Day,74,0.436,0.153,-9.522,0.0454,0.911,0.0,0.129,0.415,71.684,5dcblm6CNsl9cCiQ6CsKjr,One Day,2017-12-04,45dkTj5sMRSjrmBSBeiHym,Tate McRae
4bt7eqP7mfWduRBKEpCAzM,175533,chaotic,71,0.663,0.374,-6.987,0.0367,0.54,0.0,0.101,0.351,106.967,5fhTetHew6Eph6HfQ9O5gJ,i used to think i could fly,2022-05-27,45dkTj5sMRSjrmBSBeiHym,Tate McRae
56y1jOTK0XSvJzVv9vHQBK,230480,Paint The Town Red,88,0.864,0.556,-7.683,0.194,0.255,3.85e-06,0.112,0.726,99.974,1bBez9PNvkJPW08bU7NYta,Scarlet,2023-09-20,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
5PyDJG7SQRgWXefgexqIge,265360,Agora Hills,84,0.755,0.687,-6.247,0.101,0.183,0.000177,0.125,0.381,123.01,1bBez9PNvkJPW08bU7NYta,Scarlet,2023-09-20,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
6Uj1ctrBOjOas8xZXGqKk4,172626,Woman,86,0.824,0.764,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,1nAQbHeOWTfQzbOoFrvndW,Planet Her,2021-06-25,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
0O6u0VJ46W86TxN9wgyqDj,192840,I Like You (A Happier Song) (with Doja Cat),85,0.733,0.67,-6.009,0.0751,0.121,0.0,0.121,0.472,100.964,3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache,2022-06-03,5cj0lLjcoR7YOSnhnX0Po5,Post Malone
3DarAbFujv6eYNliUTyqtz,208666,Kiss Me More (feat. SZA),82,0.764,0.705,-3.463,0.0284,0.259,8.92e-05,0.12,0.781,110.97,1nAQbHeOWTfQzbOoFrvndW,Planet Her,2021-06-25,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
60ynsPSSKe6O3sfwRnIBRf,226986,Streets,83,0.749,0.463,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035,1MmVkhiwTH0BkNOU3nw5d3,Hot Pink,2019-11-07,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
0k4d5YPDr1r7FX77VdqWez,186173,You Right,82,0.828,0.621,-6.414,0.0565,0.0164,0.00233,0.0845,0.436,128.986,1nAQbHeOWTfQzbOoFrvndW,Planet Her,2021-06-25,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
3Vi5XqYrmQgOYBajMWSvCi,210560,Need to Know,81,0.664,0.609,-6.509,0.0707,0.304,0.0,0.0926,0.194,130.041,1nAQbHeOWTfQzbOoFrvndW,Planet Her,2021-06-25,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
2XkuWK1lXOPkxdWdM78Q0l,195573,Demons,68,0.831,0.362,-6.085,0.229,0.000156,0.0162,0.168,0.313,139.941,1bBez9PNvkJPW08bU7NYta,Scarlet,2023-09-20,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
2qyhy9ndo8tTGMzXeHTisR,201573,So High,77,0.647,0.567,-5.777,0.0374,0.133,9.36e-06,0.0638,0.659,131.933,3VZiexdNV9MFUGDg2gFakT,So High,2014-03-11,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat
30UszgTxEuJVG5SUFyBffT,106880,"Even When/The Best Part - From ""High School Musical: The Musical: The Series (Season 2)""",63,0.522,0.336,-8.577,0.0275,0.714,0.0,0.109,0.566,90.646,2YLKW3LB4P1cEersm5YpAL,"Even When/The Best Part [From ""High School Musical: The Musical: The Series (Season 2)""]",2021-04-30,4VdV2qRAYBLINR6uU72V1J,Olivia Rodrigo
5Yc2A0YtK6PaXT8J1MQ0Rd,197320,"Just for a Moment - From ""High School Musical: The Musical: The Series""",62,0.519,0.503,-6.239,0.0442,0.215,0.0,0.148,0.364,89.174,7x6n2jztq7Zlff5xVCfzqB,"Just for a Moment (From ""High School Musical: The Musical: The Series"")",2020-01-01,4VdV2qRAYBLINR6uU72V1J,Olivia Rodrigo
2UVrIJBJVRPN9UgzShCJ5c,172253,"I Think I Kinda, You Know - Duet",59,0.781,0.463,-7.662,0.0861,0.47,0.0,0.0961,0.506,129.131,1fgrILRm1bhM6oi3eK0eAs,"I Think I Kinda, You Know (From ""High School Musical: The Musical: The Series"")",2019-11-08,4VdV2qRAYBLINR6uU72V1J,Olivia Rodrigo
3AMQKTsIR0ukMOXvPkwaKz,242733,Set Me Free,58,0.449,0.39,-8.263,0.0363,0.256,0.0,0.147,0.123,130.11,62JmTTk0wLV4Y5XB5yFIt0,Crisis / Secret / Set Me Free,2021-12-03,4VdV2qRAYBLINR6uU72V1J,Joshua Bassett
2PKKGrBkNB8bV8Vv4hwB2j,205646,would you love me now?,55,0.544,0.365,-7.286,0.0368,0.794,0.0,0.186,0.322,126.916,7FhtEvJcaDWM92vlsJUrkw,would you love me now?,2022-10-06,4VdV2qRAYBLINR6uU72V1J,Joshua Bassett
77Gfhrr1Uh9Pv57MUUmVuY,192413,Secret,56,0.611,0.816,-5.559,0.0592,0.0292,0.0,0.0825,0.589,144.992,62JmTTk0wLV4Y5XB5yFIt0,Crisis / Secret / Set Me Free,2021-12-03,4VdV2qRAYBLINR6uU72V1J,Joshua Bassett
1jOBlsvKhdqjZAlUAia4Qz,176691,Lie Lie Lie,55,0.617,0.835,-3.573,0.0923,0.00503,0.0,0.0793,0.835,101.005,4lWcXvzLSYlHcBFtMVZ5RA,Lie Lie Lie,2021-01-14,4VdV2qRAYBLINR6uU72V1J,Joshua Bassett
4sEN7hRcdfzDpk4wUG47qO,163759,Smoke Slow,55,0.335,0.504,-6.882,0.0636,0.434,0.0,0.206,0.478,185.544,4XJN8Qw5AGmKnDHbaiE05b,Smoke Slow,2022-08-12,4VdV2qRAYBLINR6uU72V1J,Joshua Bassett
0KczE8SbGW4jUrFhKBgfLi,195885,Just Love,56,0.471,0.543,-5.049,0.0304,0.701,0.0,0.0897,0.227,87.048,2Bmeerc0GOr5LVModtM2k2,Just Love,2023-09-22,4VdV2qRAYBLINR6uU72V1J,Joshua Bassett
0vJBL4Dx9aVFsHSqdApU3H,193806,Different,55,0.392,0.274,-10.391,0.043,0.84,0.0,0.182,0.246,59.019,1ual1IVLCoseGtHPoTpE5D,Different,2022-10-27,4VdV2qRAYBLINR6uU72V1J,Joshua Bassett
4nyF5lmSziBAt7ESAUjpbx,167538,"I miss you, I’m sorry",80,0.445,0.455,-6.405,0.0575,0.731,1.47e-06,0.124,0.151,109.885,2UZw04wDxLVceADw2Gi1Qy,minor,2020-07-14,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
35IcAVSMsU9qzHfpPbvC8A,152317,Feels Like,77,0.617,0.483,-7.359,0.0458,0.702,0.000216,0.121,0.176,144.99,7l2g05NyprwonSFIs2y8at,This Is What It Feels Like,2021-11-12,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
0PLhwCmQ7cC3ThRGPn3HxF,171280,Mess It Up,77,0.765,0.582,-4.528,0.12,0.245,8.21e-05,0.154,0.36,132.992,6VnfHoGb1PKxRPmjNBmeMf,Mess It Up,2021-05-07,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
5meVa5klVlJalupZTvv5XX,185172,21,73,0.759,0.665,-6.338,0.0861,0.494,0.0,0.109,0.391,125.056,2UZw04wDxLVceADw2Gi1Qy,minor,2020-07-14,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
33uKUpu9ZXsHhcxRLoxnWI,245629,I know it won't work,73,0.656,0.584,-8.959,0.0524,0.544,5.51e-05,0.13,0.445,119.871,78YYcghEDz2dHRx0EcDGXZ,Good Riddance (Deluxe),2023-06-16,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
0Uon5NsSAkBDx69XYOaQ5P,177152,Stay,71,0.618,0.37,-10.5,0.0543,0.883,0.0,0.123,0.433,114.26,5wjbd3QuTtEVuNRlIY0o4Q,Stay,2019-11-21,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
479UZI7rBJRJwqB0UZyZ57,252850,Cedar,69,0.531,0.4,-8.647,0.0319,0.74,7.88e-05,0.0991,0.143,133.734,0oYAtqsEaHuICtq1vwe8QZ,The Buccaneers: Season 1 (Apple TV+ Original Series Soundtrack),2023-11-08,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
47oXF9VHCqabVcjd2gZBpa,243599,Where do we go now?,68,0.614,0.673,-10.644,0.0441,0.444,0.0281,0.146,0.647,151.022,78YYcghEDz2dHRx0EcDGXZ,Good Riddance (Deluxe),2023-06-16,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
5HO2RD12vZ5NcIdAULo43M,233499,Best,66,0.596,0.373,-10.543,0.0365,0.829,5.6e-05,0.109,0.433,121.916,78YYcghEDz2dHRx0EcDGXZ,Good Riddance (Deluxe),2023-06-16,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
5V03tsbEzYG0PmRrh3K4rF,217368,Rockland,65,0.568,0.402,-11.344,0.0448,0.787,0.000188,0.103,0.397,125.743,7l2g05NyprwonSFIs2y8at,This Is What It Feels Like,2021-11-12,4tuJ0bMpJh08umKkEXKUI5,Gracie Abrams
360Wr96ywrCQq4kTAJ8Pq6,220013,Pacify Her,80,0.576,0.593,-6.024,0.0306,0.0467,0.000767,0.237,0.373,157.993,5JpH5T1sCYnUyZD6TM0QaY,Cry Baby (Deluxe Edition),2015-08-14,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
4DpNNXFMMxQEKl7r0ykkWA,179867,Play Date,78,0.68,0.729,-5.077,0.0475,0.612,0.0,0.224,0.446,123.97,5JpH5T1sCYnUyZD6TM0QaY,Cry Baby (Deluxe Edition),2015-08-14,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
6UW10CbMTvqciT3X3Ldeox,246294,EVIL,76,0.712,0.734,-4.91,0.0238,0.382,0.000173,0.0932,0.745,95.996,4kI7ZZF6CgDGFTjZNFwXYG,PORTALS,2023-03-31,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
6wNeKPXF0RDKyvfKfri5hf,231853,Dollhouse,77,0.725,0.708,-5.331,0.0756,0.22,0.0,0.777,0.555,130.029,5JpH5T1sCYnUyZD6TM0QaY,Cry Baby (Deluxe Edition),2015-08-14,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
5o5akY9xnEk6lpMkD8RwD9,241893,Teacher's Pet,77,0.686,0.794,-6.136,0.0385,0.27,2.25e-05,0.125,0.532,140.952,1KerGJUScYGffP3Mjmjz8c,K-12,2019-09-06,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
5H3TCfiw0CQTX1XU7A9TXM,199681,Cake,76,0.518,0.655,-6.255,0.0826,0.381,0.0,0.271,0.29,156.992,5JpH5T1sCYnUyZD6TM0QaY,Cry Baby (Deluxe Edition),2015-08-14,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
3u1FiuSpfsgVnekEMXgMwJ,189026,"Tag, You're It",75,0.559,0.835,-5.555,0.0424,0.24,0.019,0.185,0.382,114.908,5JpH5T1sCYnUyZD6TM0QaY,Cry Baby (Deluxe Edition),2015-08-14,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
6wmKvtSmyTqHNo44OBXVN1,247873,VOID,68,0.715,0.656,-7.257,0.0421,0.178,0.0378,0.186,0.415,99.996,3XxoKjcWSl4uGplV1kiKAp,PORTALS,2023-03-30,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
3EGW6TGGbdk6Ys1Y3HU3lj,205680,Training Wheels,75,0.571,0.481,-7.179,0.0444,0.697,0.0,0.089,0.0807,113.753,5JpH5T1sCYnUyZD6TM0QaY,Cry Baby (Deluxe Edition),2015-08-14,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
3fo6DYGktjENCiagUeU9yH,204085,Pity Party,74,0.716,0.73,-4.126,0.0364,0.058,7.32e-06,0.151,0.339,136.05,5JpH5T1sCYnUyZD6TM0QaY,Cry Baby (Deluxe Edition),2015-08-14,63yrD80RY3RNEM2YDpUpO8,Melanie Martinez
59CfNbkERJ3NoTXDvoURjj,153000,Boyfriend,82,0.345,0.612,-6.543,0.0608,0.232,0.0,0.194,0.232,179.773,4jUfPmvZGiRRJwULbfk1dc,Boyfriend,2022-02-11,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
6GUiIbJ834FcHewby3PwV0,148470,Breakfast,75,0.64,0.553,-6.42,0.0411,0.0579,0.0,0.0914,0.486,81.992,7HWnZ3HvfiVjEIyFWC4Qlf,Breakfast,2022-06-24,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
5WZlorRUxgryaweu7kqeHd,137065,Other Boys,75,0.738,0.828,-6.31,0.106,0.0119,0.0019,0.549,0.542,119.985,3eb9d46lBCh5p1XBn66jBQ,Other Boys,2023-09-08,2W8yFh0Ga6Yf3jiayVxwkE,Marshmello
4RqG1lOyEqtt3XR5TBTCZI,229813,If Only,46,0.481,0.593,-5.569,0.0329,0.232,0.0,0.112,0.327,152.035,7e0vMKquDC5Knxi0Mae8MM,Los Descendientes,2015-10-02,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
2Y67qsABsPKMrvCxPCzL6r,184963,We Go Down Together (with Khalid),70,0.494,0.348,-9.791,0.03,0.652,1.07e-05,0.0859,0.134,104.923,3ja0XiK9ABd3vSbLNHlna3,We Go Down Together (with Khalid),2023-02-10,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
3HYUKa1HkaSRk4C0xK4O5q,219584,Sand,70,0.312,0.464,-9.042,0.0451,0.735,2.25e-06,0.136,0.226,176.918,6K8VcnG6HUSp59xNOpEJhP,Sand,2023-11-10,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
4GnjXzJfmPcVEt0S7zIS9L,126264,Lethal Woman,66,0.638,0.572,-6.771,0.0407,0.00118,0.0204,0.193,0.433,115.999,25JZaVPcasGATDbLqizABZ,Lethal Woman,2023-10-20,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
5NeEwmUZYkqYHb9DWWK7XR,162066,"Rotten to the Core - From ""Descendants""/Soundtrack Version",60,0.699,0.808,-6.231,0.0897,0.0506,1.18e-06,0.578,0.551,127.995,0ljU90uqoVtWg6WinOaV9y,Disney Halloween,2023-10-06,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
22hZwREuIX4MX0JbdLSxs8,217986,"Ways to Be Wicked - From ""Descendants 2""/Soundtrack Version",52,0.625,0.981,-3.907,0.136,0.0907,9.7e-06,0.426,0.377,113.044,0ljU90uqoVtWg6WinOaV9y,Disney Halloween,2023-10-06,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
537mRuCCiKQNFlN1vdSl1k,252218,It's Goin' Down,64,0.478,0.851,-5.936,0.377,0.0848,0.0,0.48,0.575,155.856,4Rk63Jz61wwbmQru0PdltI,Descendants 2 (Original TV Movie Soundtrack),2017-07-21,2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron
6IPwKM3fUUzlElbvKw2sKl,184153,we fell in love in october,89,0.566,0.366,-12.808,0.028,0.113,0.181,0.155,0.237,129.96,7vud0sY43VTv28MbWiglDa,we fell in love in october / October Passed Me By,2018-11-21,3uwAm6vQy7kWPS2bciKWx9,girl in red
5PjdC2gMATetx5xdnwGUu7,204990,i wanna be your girlfriend,79,0.541,0.382,-14.323,0.035,0.0215,0.000836,0.304,0.343,155.901,14cEutEbb3i2vDp3ZopdJf,i wanna be your girlfriend,2018-03-02,3uwAm6vQy7kWPS2bciKWx9,girl in red
1HRTFytvp1Bs50ckTlL5qs,219638,bad idea!,68,0.513,0.807,-6.095,0.0481,0.0289,0.0548,0.246,0.419,162.026,2PjloAS981jof5y1KEhOPb,chapter 2,2019-09-06,3uwAm6vQy7kWPS2bciKWx9,girl in red
04OSnqlwlBJMvidYccraVz,198400,girls,74,0.518,0.447,-14.461,0.0338,0.23,0.0426,0.171,0.792,150.059,0UvjTChu7cW8uJ6Cwp8173,girls,2018-06-08,3uwAm6vQy7kWPS2bciKWx9,girl in red
0AjcdGri5vhJsmZnduCEqd,165746,October Passed Me By,74,0.445,0.367,-13.086,0.0452,0.761,0.075,0.0987,0.202,155.675,6XtlrNlPUFHcpLS7ImjG3E,October Passed Me By,2022-10-14,3uwAm6vQy7kWPS2bciKWx9,girl in red
32XaqPVTVkkuOiOPQZ3SpA,193928,midnight love,73,0.284,0.538,-9.894,0.0886,0.717,0.105,0.111,0.259,179.708,69p42ovQdwmYPLUsAQpeNn,if i could make it go quiet,2021-04-30,3uwAm6vQy7kWPS2bciKWx9,girl in red
